"","ETBL_ID","ETBL_NOM_FR","ADR_CIVIQUE","ADR_MUNICIPALITE","ADR_CODE_POSTAL","ADR_LATITUDE","ADR_LONGITUDE"
"213",874417,"ECONO LODGE MONTRÉAL-BROSSARD","8350, boul. Taschereau","Brossard","J4X1C2",45.44512,-73.471617
"214",874485,"AUBERGE CLOS JOLI","19, rue du Clos-Joli","Morin-Heights","J0R1H0",45.908564,-74.255164
"215",874653,"L'APPARTEMENT HÔTEL","455, rue Sherbrooke O.","Montréal","H3A1B7",45.506781,-73.572368
"216",874803,"HÔTEL-MOTEL COUTU","64, rue Principale N.","Notre-Dame-du-Nord","J0Z3B0",47.596838,-79.481953
"217",874852,"MOTEL ST-MORITZ","1580, rue Principale","Sainte-Agathe-des-Monts","J8C1M2",46.042064,-74.254868
"218",874936,"CHALETS CHANTECLAIR VILLÉGIATURE RESORT","2325, rte 117","Val-David","J0T2N0",46.040729,-74.24721
"219",875050,"HÔTEL DAUPHIN ST-HYACINTHE","1250, rue Daniel-Johnson O.","Saint-Hyacinthe","J2S7K7",45.641017,-72.96711
"220",875282,"SANDMAN HÔTEL MONTRÉAL-LONGUEUIL","999, rue De Sérigny","Longueuil","J4K2T1",45.525349,-73.522824
"221",875375,"AUBERGE DU LAC DES SABLES","230, rue St-Venant","Sainte-Agathe-des-Monts","J8C2Z7",46.034434,-74.284219
"222",875476,"HÔTEL LORD BERRI","1199, rue Berri","Montréal","H2L4C6",45.514221,-73.558471
"223",875555,"MOTEL LA BOURGADE","300, boul. Harwood","Vaudreuil-Dorion","J7V1Y5",45.380687,-74.016214
"224",875674,"HÔTEL MONT-TREMBLANT","1900, ch. du Village","Mont-Tremblant","J8E1K4",46.194978,-74.630707
"225",875904,"MOTEL ST-THOMAS","1244, rte 158","Saint-Thomas","J0K3L0",46.017324,-73.342407
"226",876121,"AUBERGE HAVRE DU PARC","2788, rte 125 N.","Saint-Donat","J0T2C0",46.391812,-74.26437
"227",876258,"HÔTEL UNIVERSEL MONTRÉAL","5000, rue Sherbrooke E.","Montréal","H1V1A1",45.566434,-73.553438
"228",876395,"MOTEL MONTRÉAL","95, aut. du Souvenir","L'Île-Perrot","J7V5L7",45.397612,-73.960382
"229",876595,"HÔTEL DE LA COOPÉRATIVE DE KUUJJUAQ","Kuujjuaq","Kuujjuaq","J0M1C0",58.12182,-68.39933
"230",876648,"LE NOUVEL HÔTEL &#38; SPA","1740, boul. René-Lévesque O.","Montréal","H3H1R3",45.4925,-73.575991
"231",876974,"MOTEL PARK INC","1711, 3e Avenue","Val-d'Or","J9P1W3",48.098249,-77.818825
"232",877026,"HÔTEL COMFORT INN BOUCHERVILLE","96, boul. de Mortagne","Boucherville","J4B5M7",45.575998,-73.446518
"233",877297,"MOTEL AU PIED DU NORD","2222, boul. du Curé-Labelle","Saint-Jérôme","J7Y1T5",45.80635,-74.013604
"234",877361,"HÔTEL DES ESKERS","201, av. Authier","Amos","J9T1W1",48.570772,-78.12055
"235",877557,"MOTEL LE BIVOUAC","637, 2e Rue E.","La Sarre","J9Z3M2",48.790482,-79.199884
"236",877639,"MOTEL LE JOLIBOURG","60, rue Principale","Saint-Sauveur","J0R1R6",45.898907,-74.147285
"237",877706,"CHALETS BEACONSFIELD","505, boul. Beaconsfield","Beaconsfield","H9W4C5",45.419382,-73.884346
"238",877805,"AUBERGE AU PHIL DE L'EAU","150, ch. Guénette","Sainte-Marguerite-du-Lac-Masson","J0T1L0",46.047773,-74.092683
"239",877876,"L'AUBERGE LE MANITONGA","2213, ch. du Village","Mont-Tremblant","J8E1K4",46.197497,-74.616958
"240",877952,"AU BERCAIL MOTEL","1431, ch. Kipawa","Témiscaming","J0Z3R0",46.7348,-79.072754
"241",878034,"HÔTEL-MOTEL LE TRANSIT","30, rue Brunet","Mont-Saint-Hilaire","J3H0M6",45.593004,-73.184222
"242",878443,"AUBERGE LA PORTE ROUGE","1874, ch. du Village","Mont-Tremblant","J8E1K4",46.192324,-74.631972
"243",878668,"HÔTEL LE CENTRE SHERATON MONTRÉAL","1201, boul. René-Lévesque O.","Montréal","H3B2L7",45.498058,-73.571187
"244",878992,"HÔTEL BONAVENTURE MONTRÉAL","900, rue De La Gauchetière O.","Montréal","H5A1E4",45.499543,-73.566059
"245",879468,"MOTEL PANORAMIK","280, rue Séraphin","Sainte-Adèle","J8B2G4",45.971166,-74.169271
"246",879685,"AUBERGE DES JOIES FLEURIES","251, rang Guillaume-Tell","Saint-Jean-de-Matha","J0K2S0",46.196361,-73.542056
"247",879971,"AUBERGE WILLOW INN","208, rue Main","Hudson","J0P1H0",45.449732,-74.110015
"248",880514,"COMPLEXE LE 60","600, ch. des Frênes","Piedmont","J0R1K0",45.890134,-74.142087
"249",880624,"MOTEL BEN","267, rue Principale","Mansfield-et-Pontefract","J0X1R0",45.85926,-76.739575
"250",880854,"MOTEL LE CLASSIQUE DE JOLIETTE","310, rue de la Visitation","Saint-Charles-Borromée","J6E4N7",46.044837,-73.452804
"251",880932,"MOTEL AU VIEUX MOULIN À SCIE","340, rue St-Maurice E.","Saint-Michel-des-Saints","J0K3B0",46.677707,-73.914752
"252",881001,"BAR SALON MOTEL LICORNE","13, rang Ste-Julie E.","Saint-André-Avellin","J0V1W0",45.727161,-75.050414
"253",881098,"HÔTEL DAYS INN BLAINVILLE","1136, boul. du Curé-Labelle","Blainville","J7C3J4",45.679613,-73.889278
"254",881178,"HÔTEL SHERATON LAVAL","2440, aut. des Laurentides","Laval","H7T1X5",45.572132,-73.748044
"255",881350,"MOTEL LAC-ST-LOUIS","7175, boul. Hébert","Salaberry-de-Valleyfield","J6S6G2",45.306118,-73.98528
"256",881485,"M MONTRÉAL","1245, rue St-André","Montréal","H2L3T1",45.516004,-73.556971
"257",881618,"HÉBERGEMENT COLLÈGE LIONEL-GROULX","100, rue Duquet","Sainte-Thérèse","J7E3G6",45.642523,-73.839127
"258",881868,"CROWNE PLAZA OTTAWA-GATINEAU","2, rue Montcalm","Gatineau","J8X4B4",45.42463,-75.722757
"259",882054,"MOTEL LA BELL'VILLA","550, 10e Avenue","Senneterre","J0Y2M0",48.390094,-77.241677
"260",882240,"MOTEL ALPENGRUSS","831, ch. Riverside","La Pêche","J0X3G0",45.641858,-75.927783
"261",882303,"CHÂTEAU VERSAILLES","1659, rue Sherbrooke O.","Montréal","H3H1E3",45.495586,-73.582722
"262",882455,"L'HÔTEL DE L'ASSOCIATION COOPÉRATIVE D'INOUDJOUAC","Inukjuak","Inukjuak","J0M1M0",58.474832,-78.148434
"263",882514,"MOTEL VILLA MON REPOS","32, rte 111 E.","La Sarre","J9Z1R7",48.796795,-79.201665
"264",882591,"MOTEL BELLE RIVIÈRE","93, ch. des Patriotes E.","Saint-Jean-sur-Richelieu","J2X5P8",45.326305,-73.255683
"265",882780,"DEVILLE CENTRE HÔTELIER","95, av. Horne","Rouyn-Noranda","J9X4S4",48.241742,-79.021427
"266",882940,"HÔTEL CHÂTEAU DE L'ARGOAT","524, rue Sherbrooke E.","Montréal","H2L1K1",45.518406,-73.566648
"267",883014,"FAIRMONT LE CHÂTEAU MONTEBELLO","392, rue Notre-Dame","Montebello","J0V1L0",45.6499945,-74.9494074
"268",883122,"MOTEL BON DODO","4180, rue Bernard-Pilon","Saint-Mathieu-de-Beloeil","J3G4S5",45.583999,-73.282213
"269",883237,"MOTEL PEACEFUL VALLEY","29, rte 117","Montcerf-Lytton","J0W1N0",46.709368,-76.048726
"270",883299,"MOTEL CHEZ VIC","2855, boul. Jean-Jacques-Cossette","Val-d'Or","J9P5G2",48.117051,-77.781179
"271",883508,"HÔTEL BAYMONT INN &#38; SUITES","6755, ch. de la Côte-De-Liesse","Montréal","H4T1E5",45.483787,-73.694597
"272",883654,"HÔTEL QUARTIER DES SPECTACLES - ABRI DU VOYAGEUR","9, rue Ste-Catherine O.","Montréal","H2X1Z5",45.5096922,-73.5641261
"273",883689,"HÔTEL QUALITY INN &#38; SUITES AÉROPORT P.E. TRUDEAU","1010, chemin Herron","Dorval","H9S1B3",45.447623,-73.747508
"274",883773,"HÔTEL PINE LODGE","6, ch. de Pine Lodge","Bristol","J0X1G0",45.526443,-76.454504
"275",883919,"MOTEL AU DOC","1424, rue Notre-Dame","Repentigny","J5Y3X1",45.783155,-73.401163
"276",884002,"MOTEL VAUDREUIL","255, rue Boisvert","Vaudreuil-Dorion","J7V8G4",45.408638,-74.033929
"277",884074,"AUBERGE L'ÉTAPE","265, boul. Albiny-Paquette","Mont-Laurier","J9L1K3",46.54873,-75.504624
"278",884271,"LE NORANDA HÔTEL &#38; SPA","41, 6e Rue","Rouyn-Noranda","J9X1Y8",48.246754,-79.015421
"279",884356,"MOTEL SENABI","840, 7e Avenue","Senneterre","J0Y2M0",48.386391,-77.248729
"280",884524,"COMPLEXE DIX 80","1080, boul. Albiny-Paquette","Mont-Laurier","J9L1M1",46.550944,-75.48279
"281",884601,"HÔTEL LE CHANTECLER","1474, ch. du Chantecler","Sainte-Adèle","J8B1A2",45.950303,-74.146885
"282",884725,"MOTEL DU CHEVALIER","169, boul. Gréber","Gatineau","J8T3R1",45.471256,-75.700867
"283",884946,"MOTEL CHÂTEAUGUAY","469, boul. Alexandre-Taché","Gatineau","J9A1M8",45.420652,-75.750601
"284",885018,"MOTEL DO-DI","275, rte 117","Lac-Saguay","J0W1L0",46.49803,-75.143588
"285",885059,"AUBERGE MONTAGNARD","439, boul. Sir-Wilfrid-Laurier","Mont-Saint-Hilaire","J3H3P2",45.56498,-73.18452
"286",885417,"MOTEL ROSE","2232, boul. du Curé-Labelle","Saint-Jérôme","J7Y3R7",45.806461,-74.013753
"287",885487,"HÔTEL VICTORIA","21, rue Principale","Les Coteaux","J7X1A1",45.260449,-74.199531
"288",886017,"LE DOMAINE - SÉPAQ","rte 117","Montcerf-Lytton","J0W1N0",47.037013,-76.531743
"289",886089,"HÔTEL BEST WESTERN PLUS - HÔTEL ALBERT","84, av. Principale","Rouyn-Noranda","J9X4P2",48.241124,-79.020388
"290",886670,"MOTEL RENECO (2008)","591, 6e Rue O.","Senneterre","J0Y2M0",48.38511,-77.249581
"291",887035,"MOTEL WELDEN","1075, rte Principale","Lachute","J8H3W7",45.661964,-74.308079
"292",887302,"AUBERGE MOTEL GODARD 1996","3838, rte 117","Nominingue","J0W1R0",46.46792,-74.949916
"293",887754,"MOTEL LE MIRABEAU","14209, rue Leblanc","Mirabel","J7N1N8",45.709842,-74.090115
"294",887827,"HÔTEL MANOIR SHERBROOKE","157, rue Sherbrooke E.","Montréal","H2X1C7",45.514177,-73.568817
"295",888213,"MOTEL DU FLEUVE","5800, boul. Marie-Victorin","Brossard","J4W1A4",45.47326,-73.498121
"296",888285,"MOTEL CHAMPLAIN","7600, boul. Marie-Victorin","Brossard","J4W1B2",45.460415,-73.494234
"297",888420,"MOTEL STE-CATHERINE","3000, boul. Marie-Victorin","Sainte-Catherine","J5C1Z3",45.401353,-73.542789
"298",888493,"MOTEL GRANDE-ÎLE","1215, boul. Monseigneur-Langlois","Salaberry-de-Valleyfield","J6S1C1",45.27019,-74.135121
"299",888630,"MOTEL DES ÉRABLES","46, rte 201","Coteau-du-Lac","J0P1B0",45.299601,-74.180923
"300",888696,"MOTEL RIVE DU LAC","317, rue Principale","Saint-Zotique","J0P1Z0",45.253384,-74.22463
"301",888759,"HÔTEL MARRIOTT CHÂTEAU CHAMPLAIN","1050, rue de la Gauchetière O.","Montréal","H3B4C9",45.497931,-73.567809
"302",888844,"MOTEL LE MARIGOT","522, rte de Lotbinière","Vaudreuil-Dorion","J7V0H4",45.361663,-74.004368
"303",888953,"HÔTEL Y DE MONTRÉAL","1355, boul. René-Lévesque O.","Montréal","H3G1T3",45.496027,-73.573142
"304",889215,"ACCOMMODATION VIGER - CENTRE-VILLE HÔTEL","1001, rue St-Hubert","Montréal","H2L3Y3",45.513459,-73.554322
"305",889459,"LE CHABROL HÔTEL ET SUITES","6951, rue St-Jacques","Montréal","H4B1V3",45.45926,-73.62698
"306",889519,"HÔTEL-MOTEL IDÉAL LAJEUNESSE","10195, rue Lajeunesse","Montréal","H3L2E3",45.553037,-73.660247
"307",889654,"BED &#38; BREAKFAST HÉRITAGE VICTORIEN","307, rue Ontario E.","Montréal","H2X1H7",45.514893,-73.565654
"308",889706,"AUBERGE DE JEUNESSE HI MONTRÉAL","1030, rue Mackay","Montréal","H3G2H1",45.494124,-73.573619
"309",889881,"HÔTEL HOLIDAY INN EXPRESS SAINT-JEAN-SUR-RICHELIEU","700, rue Gadbois","Saint-Jean-sur-Richelieu","J3A1V1",45.332314,-73.284516
"310",889956,"EMBASSY SUITES PAR HILTON MONTRÉAL AÉROPORT","6300, autoroute Transcanadienne","Pointe-Claire","H9R1B9",45.465375,-73.821936
"311",890175,"HÔTEL LE CANTLIE SUITES","1110, rue Sherbrooke Ouest","Montréal","H3A1G8",45.5011421,-73.5771872
"312",890271,"LES SUITES VICTORIA","1, rue Victoria","Gatineau","J8X1Z6",45.429062,-75.715837
"313",890574,"HÔTEL DOUBLETREE BY HILTON GATINEAU-OTTAWA","1170, ch. d' Aylmer","Gatineau","J9H7L3",45.410258,-75.777958
"314",890717,"HÔTEL ST-DENIS","1254, rue St-Denis","Montréal","H2X3J6",45.513375,-73.559837
"315",890975,"L'AUBERGE DU CENTRE DE VILLÉGIATURE ET DE CONGRÈS LANAUDIÈRE","2591, rte Louis-Cyr","Saint-Jean-de-Matha","J0K2S0",46.243635,-73.524512
"316",891159,"AUBERGE LE JARDIN D'ANTOINE","2024, rue St-Denis","Montréal","H2X3K7",45.516046,-73.565713
"317",891224,"HÔTEL BEST WESTERN PLUS MONT-LAURIER","1231, boul. Albiny-Paquette","Mont-Laurier","J9L1M6",46.551947,-75.475624
"318",891442,"AU P'TIT GIBIER","7820, ch. du Lac-Kaiagamac","Saint-Michel-des-Saints","J0K3B0",46.65194,-73.89636
"319",891511,"HÔTEL DU MANOIR ST-DENIS","2006, rue St-Denis","Montréal","H2X3K7",45.515967,-73.565551
"320",891573,"AUBERGE ARCHAMBAULT","221, rue Aubin","Saint-Donat","J0T2C0",46.314717,-74.223429
"321",891768,"HÔTEL PLAZA VALLEYFIELD","40, av. du Centenaire","Salaberry-de-Valleyfield","J6S3L6",45.258841,-74.129058
"322",891981,"AUBERGE SOUS L'ÉDREDON","777, rue Principale","Saint-Sauveur","J0R1R2",45.882067,-74.180802
"323",892056,"HÔTEL VICTOR","1701, rue St-Hubert","Montréal","H2L3Z1",45.517168,-73.562373
"324",892276,"AUBERGE VAL SAINT-CÔME","200, rue de l'Auberge","Saint-Côme","J0K2B0",46.27195,-73.883861
"325",892356,"AUBERGE DE LA GARE","205, boul. St-Joseph","Gatineau","J8Y3X3",45.434624,-75.733214
"326",892438,"GÎTE BONNE NUIT BONJOUR B&#38;B","1980, boul. de Ste-Adèle","Sainte-Adèle","J8B2N5",45.960784,-74.146681
"327",893444,"EXCELSIOR HÔTEL SPA SAINTE-ADÈLE","3655, boul. de Ste-Adèle","Sainte-Adèle","J8B2N8",45.973762,-74.172403
"328",893614,"HÔTEL DAYS INN MONTRÉAL EST","5905, boul. Métropolitain","Montréal","H1P1X3",45.587564,-73.584736
"329",893678,"HÔTEL NEWSTAR","5250, rue Jarry E.","Montréal","H1R3A9",45.582911,-73.592334
"330",893746,"HÔTEL PARK AVENUE","4544, av. du Parc","Montréal","H2V4E3",45.517027,-73.590079
"331",893863,"HÔTEL RESIDENCE INN BY MARRIOTT - MONTRÉAL WESTMOUNT","2170, av. Lincoln","Montréal","H3H2N5",45.491647,-73.585411
"332",894139,"TRAVELODGE HOTEL MONTRÉAL AÉROPORT","7300, ch. de la Côte-De-Liesse","Montréal","H4T1E7",45.479268,-73.699764
"333",894222,"HÔTEL DOUBLETREE PAR HILTON AÉROPORT DE MONTRÉAL","705, Av. Michel-Jasmin","Dorval","H9P1B8",45.450103,-73.740517
"334",894327,"AUBERGE DE L'AÉROPORT","580, av. Michel-Jasmin","Dorval","H9P1C5",45.452252,-73.736774
"335",894388,"LE MÉRIDIEN VERSAILLES-MONTRÉAL","1808, rue Sherbrooke O.","Montréal","H3H1E5",45.495023,-73.582932
"336",894464,"AMOSPHÈRE COMPLEXE HÔTELIER","1031, rte 111 E.","Amos","J9T1N2",48.559981,-78.103188
"337",894560,"HÔTEL HOLIDAY INN LAVAL MONTRÉAL","2900, boul. Le Carrefour","Laval","H7T2K9",45.569424,-73.747454
"338",894646,"HÔTEL WELCOMINNS","1195, rue Ampère","Boucherville","J4B7M6",45.573192,-73.442733
"339",894868,"HÔTEL HOLIDAY INN MONTRÉAL AÉROPORT","6500, ch. de la Côte-De-Liesse","Montréal","H4T1E3",45.485572,-73.691286
"340",894956,"CROWNE PLAZA MONTRÉAL AÉROPORT","6600, ch. de la Côte-De-Liesse","Montréal","H4T1E3",45.484357,-73.692897
"341",895048,"HOSTELLERIE DU SUROÎT","255, rue Principale","Beauharnois","J6N0J5",45.318221,-73.933277
"342",895130,"HÔTEL QUALITY AÉROPORT DORVAL","7700, ch. de la Côte-De-Liesse","Montréal","H4T1E7",45.478178,-73.701206
"343",895220,"CHÂTEAU VAUDREUIL","21700, aut. Félix-Leclerc","Vaudreuil-Dorion","J7V8P3",45.41699,-74.009527
"344",895508,"HÔTEL-MOTEL IDÉAL STE-ROSE","379, boul. Curé-Labelle","Laval","H7L3A3",45.575933,-73.787694
"345",895585,"OLUX HÔTEL &#38; MOTEL &#38; SUITES","1354, boul. des Laurentides","Laval","H7N4Y4",45.578311,-73.701368
"346",895647,"HÔTEL CHARLEMAGNE","115, boul. Céline-Dion","Charlemagne","J5Z4P8",45.71938,-73.489585
"347",895734,"QUALITY SUITES LAVAL","2035, aut. des Laurentides","Laval","H7S1Z6",45.567118,-73.740712
"348",895806,"HÔTEL TRAVELODGE MONTRÉAL CENTRE","50, boul. René-Lévesque O.","Montréal","H2Z1A2",45.50826,-73.561742
"349",895893,"AUBERGE DE LA MONTAGNE COUPÉE","1000, ch. de la Montagne-Coupée","Saint-Jean-de-Matha","J0K2S0",46.197365,-73.500997
"350",896067,"HÔTEL DAYS INN SAINTE-HÉLÈNE","410, rue Couture","Sainte-Hélène-de-Bagot","J0H1M0",45.731862,-72.739343
"351",896143,"HÔTEL BEST WESTERN BROSSARD","7746, boul. Taschereau","Brossard","J4X1C2",45.451835,-73.467317
"352",896345,"AUBERGE DU VIEUX FOYER","3167, 1er Rang de Doncaster","Val-David","J0T2N0",46.048106,-74.195197
"353",897061,"LE GRAND LODGE MONT-TREMBLANT","2396, rue Labelle","Mont-Tremblant","J8E1T8",46.163624,-74.5903
"354",897189,"SKI MONT HABITANT","12, ch. des Skieurs","Saint-Sauveur","J0R1R2",45.881344,-74.179016
"355",897271,"MOTEL BOISÉ","1420, boul. du Curé-Labelle","Blainville","J7C2P2",45.691883,-73.908399
"356",897434,"AUBERGE THE PARKERS' LODGE","1340, 7e Rang","Val-David","J0T2N0",46.006665,-74.238696
"357",897655,"MOTEL KOLO","6000, rte 335","Saint-Calixte","J0K1Z0",45.947875,-73.849615
"358",897704,"MOTEL LE FLEURON","266, rue Principale","Saint-Donat","J0T2C0",46.322653,-74.22713
"359",897961,"MOTEL DERFAL","1435, rue Notre-Dame","Repentigny","J5Y3X3",45.783323,-73.401311
"360",898318,"AUBERGE DU LAC MORENCY","42, rue de la Chaumine","Saint-Hippolyte","J8A2N4",45.924905,-74.03831
"361",898645,"AUBERGE HANDFIELD &#38; SPA","555, rue Richelieu","Saint-Marc-sur-Richelieu","J0L2E0",45.67441,-73.193997
"362",898955,"MOTEL IBERVILLE","354, rue Adrien-Fontaine","Saint-Jean-sur-Richelieu","J2X5M5",45.318577,-73.230142
"363",899118,"HÔTEL MAQUATUA INN WEMINDJI","22, Gilpin Road","Wemindji","J0M1L0",53.00113,-78.81555
"364",899295,"MOTEL MON REPOS","1856, av. Bourgogne","Chambly","J3L1Z3",45.447349,-73.279924
"365",899429,"HÔTEL OBJECTIF SANTÉ","8665, ch. de Chambly","Longueuil","J3Y5K2",45.477147,-73.36415
"366",899486,"GRAND MOTEL ST-HUBERT","4205, boul. Sir-Wilfrid-Laurier","Longueuil","J3Y3X3",45.507056,-73.440661
"367",899561,"MOTEL R 100","4335, ch. de Chambly","Longueuil","J3Y3M7",45.510698,-73.43762
"368",899630,"MOTEL OSCAR","1100, boul. Taschereau","Longueuil","J4P3M3",45.512999,-73.502274
"369",899702,"MOTEL TRACY","3330, rte Marie-Victorin","Sorel-Tracy","J3R1N9",46.030197,-73.154012
"370",900075,"MANOIR DE BLOIS","197, rue Bonaventure","Trois-Rivières","G9A2A9",46.343581,-72.541357
"371",900264,"AUBERGE KUUJJUAQ INN","Kuujjuaq","Kuujjuaq","J0M1C0",58.12182,-68.39933
"372",900397,"L'HÔTEL DE L'ASSOCIATION COOPÉRATIVE DE PUVIRNITUQ","Puvirnituq","Puvirnituq","J0M1P0",60.033367,-77.286694
"373",900453,"MOTEL DU COURS D'EAU","5340, boul. Laurier E.","Saint-Hyacinthe","J2R2C4",45.6431484,-72.8850177
"374",900648,"MOTEL B.R.","801, Grande Côte","Sainte-Geneviève-de-Berthier","J0K1A0",46.063687,-73.181229
"375",900695,"CAPITAINERIE DU PASSANT","740, 3e Avenue","Grandes-Piles","G0X1H0",46.68758,-72.729138
"376",901696,"AU VIEUX BAHUT","116, côte du Passage","Lévis","G6V5S9",46.804974,-71.181454
"377",902057,"CHALETS BO-FLEUVE","245, rue St-Laurent","Saint-Siméon","G0T1X0",47.847165,-69.874914
"378",902557,"HÔTEL ÉCONO-CONFORT","359, 6e Avenue","Shawinigan","G9T2H1",46.616516,-72.689062
"379",904313,"CHALETS RÉJEAN ET LUCIE","419, ch. de la Côte-Dubois","Duhamel-Ouest","J9V1G5",47.3023212,-79.4367143
"380",904597,"CAMPING CLIN D'OEIL GP","1471, chemin de la Baie-à-l'Orignal","Rouyn-Noranda","J0Z2X0",48.073934,-79.266573
"381",904664,"LE CHAMONIX","2147, crois. Galarneau","Sainte-Lucie-des-Laurentides","J0T2J0",46.122972,-74.19606
"382",904664,"LE CHAMONIX","2147, croissant Galarneau","Sainte-Lucie-des-Laurentides","J0T2J0",46.1219847198903,-74.4779488032922
"383",904886,"LE PAVILLON DU 23E MILLE","23e mille de la Patapédia","Ruisseau-Ferguson","G0J1R0",47.924001,-67.257703
"384",905069,"LES CHÂTELETS SUR LE LAC","290-292, ch. du Lac-Duhamel","Mont-Tremblant","J8E2H1",46.139334,-74.634446
"385",905191,"GÎTE LA PETITE MONET","3306, boul. Base-De-Roc","Joliette","J6E0L2",45.986188,-73.387612
"386",905493,"GÎTE LA MERVEILLE","8, rue des Dunes","Baie-Trinité","G0H1A0",49.446664,-67.261268
"387",905593,"HÉBERGEMENT CLUB SPORTIF GRANDE-COUDÉE","313, 3e Rang De Jersey S.","Saint-Martin","G0M1B0",45.94786,-70.614286
"388",906095,"DOMAINE SPORTIFS SAINTE-AURÉLIE","111, 11e Rang","Sainte-Aurélie","G0M1M0",46.232316,-70.28042
"389",906705,"LOCATION AU CHANT DE LA RIVIÈRE","171, 5e Avenue","Saint-Gabriel-de-Valcartier","G0A4S0",46.999692,-71.470233
"390",907005,"HÉBERGEMENT AU PIED DE LA MONTAGNE","22, rte 281","Saint-Magloire","G0R3M0",46.510069,-70.193108
"391",907158,"HÉBERGEMENT CAMPING KOA QUÉBEC","684, ch. Olivier","Lévis","G7A2N6",46.699561,-71.300617
"392",907229,"AUBERGE LA PETITE ÉCOLE DE FORILLON","1826, boul. de Forillon","Gaspé","G4X6L4",48.846114,-64.358629
"393",907476,"GÎTE L'ESTRAN","43, 1re Avenue E.","Sainte-Anne-des-Monts","G4V1A2",49.130055,-66.483242
"394",907570,"AU PETIT RUISSEAU","2278, rte 202","Franklin","J0S1E0",45.036557,-73.897476
"395",907635,"GÎTE DU CERF ARGENTÉ","2984, ch. de Georgeville","Magog","J1X0M8",45.191196,-72.208632
"396",908336,"AUBERGE VILLA PACHON RESTAURANT","1904, rue Perron","Saguenay","G7X9P3",48.427412,-71.248851
"397",908460,"GÎTE LE MANOIR DU VIEUX PRESBYTÈRE","1, rte de l' Église","Port-Daniel-Gascons","G0C2N0",48.184401,-64.960871
"398",908581,"CONDOS DE LA MER","140, rue de la Mer","Longue-Pointe-de-Mingan","G0G1V0",50.27249,-64.133255
"399",908639,"RESTAURANT LUCERNE","1302, rue Bagot","Saguenay","G7B2P4",48.337754,-70.885396
"400",910592,"LA MARBELLA, CHAMBRES-STUDIOS-APPARTEMENTS","96, rue Notre-Dame O.","Trois-Pistoles","G0L4K0",48.124202,-69.178006
"401",910767,"LA CHAUMIÈRE EN PAIN D'ÉPICES","1488, ch. Ball Brook","Barnston-Ouest","J0B1C0",45.0733,-71.9925
"402",911010,"MOTEL DE LA GARE","779, rue Principale Nord","Richmond","J0B2H0",45.664979,-72.147485
"403",912062,"LA BELLE ÉPOQUE","63, av. de Gaspé E.","Saint-Jean-Port-Joli","G0R3G0",47.217583,-70.266168
"404",912181,"MAISON TARDIF","23, 8e Avenue E.","Macamic","J0Z2S0",48.756557,-78.999896
"405",912344,"UN AIR D'ÉTÉ","8988, boul. Ste-Anne","Château-Richer","G0A1N0",47.005741,-70.963972
"406",913610,"CHALET DE LA SAINTE PAIX","498, ch. des Caraganiers","Amherst","J0T2T0",46.112844,-74.804126
"407",914381,"LA BELLE AUX BERGES","609, ch. des Patriotes","Saint-Denis-sur-Richelieu","J0H1K0",45.785344,-73.159975
"408",914433,"KILOMÈTRE 42 INC","2500, rue Faubert","Val-David","J0T2N0",46.025597,-74.202368
"409",914939,"HÔTEL BONAPARTE","447, rue St-François-Xavier","Montréal","H2Y2T1",45.503403,-73.556239
"410",915107,"STUDIOS DU VACANCIER","527, rue Principale","Saint-Donat","J0T2C0",46.317362,-74.220575
"411",915201,"LAC GRANET","1001, rte 117","Val-d'Or","J9P7C4",48.100242,-77.445138
"412",915415,"DOMAINE DU RADAR","50, rang Ste-Catherine","Saint-Sylvestre","G0S3C0",46.3199983,-71.1454806
"413",915467,"AU PIGNON VERT","2631, rue Jean-Brillant","Québec","G1W1E9",46.76812,-71.280121
"414",915513,"CHALETS S.O.G.E.R.C.A.","Barrière l'Islet","Cap-Chat","G0J1E0",49.08962,-66.697182
"415",915659,"GÎTE LE RAVENALA","4202, ch. St-Jean","Saguenay","G7B3P6",48.301422,-70.889885
"416",915909,"GÎTE LE CHAT BOTTÉ","550, ch. de la Rivière","North Hatley","J0B2C0",45.279913,-71.965648
