ETBL_ID;ADR_ID;ADR_GENRE_ID;ADR_GENRE_FR;ADR_GENRE_EN;ADR_PRINCIPALE;ADR_CIVIQUE;ADR_MUNICIPALITE;ADR_PROVINCE;ADR_PAYS;ADR_CODE_POSTAL;ADR_PNT_SERVC_FR;ADR_PNT_SERVC_EN;ADR_PNT_SERVC_DEFAUT;ADR_LATITUDE;ADR_LONGITUDE;ADR_COMMENT_FR;ADR_COMMENT_EN
862347;13339321;7;Exploitation;Operations;1;1192, rte 111 E.;Amos;Québec;Canada;J9T1N1;;;1;48.559923;-78.100852;;
862478;862482;7;Exploitation;Operations;1;3625, av. du Parc;Montréal;Québec;Canada;H2X3P8;;;1;45.510734;-73.576074;;
862566;19882327;7;Exploitation;Operations;1;671, Grande Côte E.;Lanoraie;Québec;Canada;J0K1E0;;;1;46.017463;-73.185132;;
862640;15710913;7;Exploitation;Operations;1;2374, boul. du Curé-Labelle;Saint-Jérôme;Québec;Canada;J7Y5E9;;;1;45.816497;-74.038882;;
862783;862787;7;Exploitation;Operations;1;1050, rue Sherbrooke O.;Montréal;Québec;Canada;H3A2R6;;;1;45.502074;-73.576122;;
863126;863130;7;Exploitation;Operations;1;2070, rue de la Visitation;Saint-Charles-Borromée;Québec;Canada;J6E7Y8;;;1;46.070163;-73.49605;;
863248;863252;7;Exploitation;Operations;1;12, rue Bondu;Lac-du-Cerf;Québec;Canada;J0W1S0;;;1;46.304653;-75.503765;;
863470;863474;7;Exploitation;Operations;1;137, boul. Gréber;Gatineau;Québec;Canada;J8T3R1;;;1;45.468429;-75.700504;;
863632;863636;7;Exploitation;Operations;1;161, boul. Sir-Wilfrid-Laurier;Mont-Saint-Hilaire;Québec;Canada;J3H3N4;;;1;45.5629;-73.19548;;
863685;863689;7;Exploitation;Operations;1;3535, rue St-Denis;Montréal;Québec;Canada;H2X3P1;;;1;45.517743;-73.568916;;
864093;864097;7;Exploitation;Operations;1;100, route 201;Rigaud;Québec;Canada;J0P1P0;;;1;45.461511;-74.228166;;
864161;864165;7;Exploitation;Operations;1;365, boul. Sir-Wilfrid-Laurier;Saint-Basile-le-Grand;Québec;Canada;J3N1M2;;;1;45.523529;-73.307275;;
864468;13339460;7;Exploitation;Operations;1;903, av. Larivière;Rouyn-Noranda;Québec;Canada;J9X4K6;;;1;48.225422;-79.001143;;
864541;14959814;7;Exploitation;Operations;1;311, rue Ontario E.;Montréal;Québec;Canada;H2X1H7;;;1;45.514939;-73.565643;;
864680;864684;7;Exploitation;Operations;1;13325, rte Marie-Victorin;Sorel-Tracy;Québec;Canada;J3P5N3;;;1;45.985228;-73.17688;;
864749;864753;7;Exploitation;Operations;1;555, boul. des Laurentides;Piedmont;Québec;Canada;J0R1K0;;;1;45.894302;-74.123029;;
864832;864836;7;Exploitation;Operations;1;1375, boul. des Laurentides;Laval;Québec;Canada;H7N4Y5;;;1;45.587584;-73.711533;;
865109;865113;7;Exploitation;Operations;1;1140, ch. des Patriotes;Sorel-Tracy;Québec;Canada;J3P6L9;;;1;46.011968;-73.126653;;
865303;865307;7;Exploitation;Operations;1;562, rue Principale;Lachute;Québec;Canada;J8H1Y7;;;1;45.657053;-74.333038;;
865528;865532;7;Exploitation;Operations;1;1005, rue Guy;Montréal;Québec;Canada;H3H2K4;;;1;45.493433;-73.573839;;
865710;865714;7;Exploitation;Operations;1;847, rue Sherbrooke E.;Montréal;Québec;Canada;H2L1K6;;;1;45.519404;-73.566463;;
865824;865828;7;Exploitation;Operations;1;3422, rue Stanley;Montréal;Québec;Canada;H3A1R8;;;1;45.501412;-73.577994;;
865882;865886;7;Exploitation;Operations;1;425, rue Jacques-Cartier S.;Saint-Jean-sur-Richelieu;Québec;Canada;J3B4K6;;;1;45.276781;-73.256531;;
866119;866123;7;Exploitation;Operations;1;510, rue Brassard;Saint-Michel-des-Saints;Québec;Canada;J0K3B0;;;1;46.677616;-73.917063;;
866636;866640;7;Exploitation;Operations;1;118, rue St-Jean-Baptiste E.;Rigaud;Québec;Canada;J0P1P0;;;1;45.479394;-74.292361;;
866706;15603328;7;Exploitation;Operations;1;16, rue Dollard;Ville-Marie;Québec;Canada;J9V1L2;;;1;47.332877;-79.442042;;
866786;866790;7;Exploitation;Operations;1;3179, boul. Taschereau;Longueuil;Québec;Canada;J4V2H4;;;1;45.496265;-73.483141;;
866847;866851;7;Exploitation;Operations;1;2004, rue L'Annonciation N.;Rivière-Rouge;Québec;Canada;J0T1T0;;;1;46.429353;-74.892597;;
866934;866938;7;Exploitation;Operations;1;627, boul. St-François;Lac-des-Écorces;Québec;Canada;J0W1H0;;;1;46.5556602;-75.3541592;;
867200;13336384;7;Exploitation;Operations;1;260, boul. Rideau;Rouyn-Noranda;Québec;Canada;J9X1P1;;;1;48.243596;-79.040354;;
867484;867488;7;Exploitation;Operations;1;793, boul. Maloney E.;Gatineau;Québec;Canada;J8P1G5;;;1;45.48293;-75.614265;;
867783;867787;7;Exploitation;Operations;1;175, boul. Gréber;Gatineau;Québec;Canada;J8T3R1;;;1;45.47161;-75.700911;;
867861;867865;7;Exploitation;Operations;1;1140, rte 117;Val-David;Québec;Canada;J0T2N0;;;1;46.018605;-74.213102;;
868033;13665114;7;Exploitation;Operations;1;6700, aut. Félix-Leclerc;Pointe-Claire;Québec;Canada;H9R1C2;;;1;45.461768;-73.829111;;
868124;868128;7;Exploitation;Operations;1;111, boul. Albiny-Paquette;Mont-Laurier;Québec;Canada;J9L1J2;;;1;46.54947;-75.51294;;
868223;13710830;7;Exploitation;Operations;1;652, 1re Avenue O.;Amos;Québec;Canada;J9T1V6;;;1;48.571063;-78.126494;;
868455;868459;7;Exploitation;Operations;1;1435, boul. de Ste-Adèle;Sainte-Adèle;Québec;Canada;J8B2N6;;;1;45.955398;-74.139641;;
868534;868538;7;Exploitation;Operations;1;7200, rue Sherbrooke E.;Montréal;Québec;Canada;H1N1E7;;;1;45.588939;-73.539263;;
868720;868724;7;Exploitation;Operations;1;1214, rue Crescent;Montréal;Québec;Canada;H3G2A9;;;1;45.496551;-73.574591;;
868842;868846;7;Exploitation;Operations;1;1415, rue St-Hubert;Montréal;Québec;Canada;H2L3Y9;;;1;45.515703;-73.559175;;
868985;13632500;7;Exploitation;Operations;1;909, 3e Avenue;Val-d'Or;Québec;Canada;J9P1T2;;;1;48.103605;-77.789211;;
869028;869032;7;Exploitation;Operations;1;108, boul. Matagami;Matagami;Québec;Canada;J0Y2A0;;;1;49.75671;-77.632494;;
869169;13632571;7;Exploitation;Operations;1;93, 3e Avenue;Val-d'Or;Québec;Canada;J9P1R3;;;1;48.10051;-77.77167;;
869238;869242;7;Exploitation;Operations;1;4301, boul. Dagenais O.;Laval;Québec;Canada;H7R1L3;;;1;45.558009;-73.84129;;
869367;13710806;7;Exploitation;Operations;1;1001, 3e av. E.;Val-d'Or;Québec;Canada;J9P0P7;;;1;48.098404;-77.750856;;
869505;869509;7;Exploitation;Operations;1;131, rue Laurier;Gatineau;Québec;Canada;J8X3W3;;;1;45.433261;-75.709629;;
869624;869628;7;Exploitation;Operations;1;1650, rte 321;Duhamel;Québec;Canada;J0V1G0;;;1;45.928201;-75.061995;;
869667;13339074;7;Exploitation;Operations;1;769, rte St-Paul N.;Rivière-Héva;Québec;Canada;J0Y2H0;;;1;48.23783;-78.216112;;
869730;869734;7;Exploitation;Operations;1;16033, boul. du Curé-Labelle;Mirabel;Québec;Canada;J7J2G6;;;1;45.735539;-73.96728;;
869791;869795;7;Exploitation;Operations;1;57, boul. St-Jean-Baptiste;Châteauguay;Québec;Canada;J6J3H5;;;1;45.36449;-73.712526;;
869861;869865;7;Exploitation;Operations;1;2151, ch. du Village;Mont-Tremblant;Québec;Canada;J8E1K4;;;1;46.196203;-74.619608;;
869968;869972;7;Exploitation;Operations;1;1591, rue Principale;Sainte-Agathe-des-Monts;Québec;Canada;J8C1M1;;;1;46.041854;-74.254611;;
870098;870102;7;Exploitation;Operations;1;15777, rue Sherbrooke E.;Montréal;Québec;Canada;H1A3R1;;;1;45.695317;-73.495329;;
870172;870176;7;Exploitation;Operations;1;1177, rue Labelle;Mont-Tremblant;Québec;Canada;J8E2W5;;;1;46.134725;-74.589646;;
870375;870379;7;Exploitation;Operations;1;576, rue Champlain;Saint-Jean-sur-Richelieu;Québec;Canada;J3B6X1;;;1;45.322118;-73.263128;;
870511;13701350;7;Exploitation;Operations;1;1590, ch. du Lac-St-Stanislas N.;Saint-Zénon;Québec;Canada;J0K3N0;;;1;46.633064;-73.758512;;
870586;870590;7;Exploitation;Operations;1;7655, boul. Décarie;Montréal;Québec;Canada;H4P2H2;;;1;45.496411;-73.655458;;
870742;870746;7;Exploitation;Operations;1;590, boul. Curé-Labelle;Laval;Québec;Canada;H7V2T6;;;1;45.537022;-73.741436;;
871033;871037;7;Exploitation;Operations;1;725, boul. du Séminaire N.;Saint-Jean-sur-Richelieu;Québec;Canada;J3B8H1;;;1;45.323826;-73.265739;;
871111;871115;7;Exploitation;Operations;1;32, ch. River;Cantley;Québec;Canada;J8V3A1;;;1;45.549167;-75.788699;;
871173;14603432;7;Exploitation;Operations;1;630, boul. de la Gappe;Gatineau;Québec;Canada;J8T7S8;;;1;45.481019;-75.690683;;
871246;871250;7;Exploitation;Operations;1;57, rue Ste-Catherine E.;Montréal;Québec;Canada;H2X1K5;;;1;45.510599;-73.563322;;
871355;13628401;7;Exploitation;Operations;1;1665, 3e Avenue;Val-d'Or;Québec;Canada;J9P1V9;;;1;48.099699;-77.814514;;
871428;13333904;7;Exploitation;Operations;1;1295, av. Larivière;Rouyn-Noranda;Québec;Canada;J9X6M6;;;1;48.223801;-78.992997;;
871507;871511;7;Exploitation;Operations;1;2055, aut. des Laurentides;Laval;Québec;Canada;H7S1Z6;;;1;45.567329;-73.740933;;
871587;871591;7;Exploitation;Operations;1;7863, boul. Taschereau;Brossard;Québec;Canada;J4Y1A4;;;1;45.451941;-73.466747;;
871713;871717;7;Exploitation;Operations;1;246, ch. du Lac-Millette;Saint-Sauveur;Québec;Canada;J0R1R3;;;1;45.890442;-74.153398;;
871836;871840;7;Exploitation;Operations;1;2225, aut. des Laurentides;Laval;Québec;Canada;H7S1Z6;;;1;45.570579;-73.744366;;
871922;871926;7;Exploitation;Operations;1;180, ch. du Mont-Trinité;Saint-Michel-des-Saints;Québec;Canada;J0K3B0;;;1;46.678156;-73.901108;;
872120;872124;7;Exploitation;Operations;1;901, rue Sherbrooke E.;Montréal;Québec;Canada;H2L1L3;;;1;45.520163;-73.56613;;
872277;872281;7;Exploitation;Operations;1;1171, ch. St-Henri;Sainte-Marthe;Québec;Canada;J0P1W0;;;1;45.431527;-74.325342;;
872385;872389;7;Exploitation;Operations;1;120, ch. du Golf E.;Saint-Charles-Borromée;Québec;Canada;J6E2B6;;;1;46.045354;-73.445167;;
872716;872720;7;Exploitation;Operations;1;2723, ch. du Village;Mont-Tremblant;Québec;Canada;J8E1E9;;;1;46.208105;-74.602871;;
872885;872889;7;Exploitation;Operations;1;359, boul. Alexandre-Taché;Gatineau;Québec;Canada;J9A1M3;;;1;45.422052;-75.74364;;
873029;873033;7;Exploitation;Operations;1;1649, rue St-Hubert;Montréal;Québec;Canada;H2L3Z1;;;1;45.516831;-73.56164;;
873122;13336723;7;Exploitation;Operations;1;365, rte 117;Val-d'Or;Québec;Canada;J9P7C4;;;1;48.071038;-77.381551;;
873185;11097028;7;Exploitation;Operations;1;2375, boul. Marcel-Laurin;Montréal;Québec;Canada;H4R1K4;;;1;45.519918;-73.703655;;
873244;873248;7;Exploitation;Operations;1;2169, ch. du Tour-du-Lac;Nominingue;Québec;Canada;J0W1R0;;;1;46.394612;-75.028666;;
873444;873448;7;Exploitation;Operations;1;820, rte 219;Saint-Jacques-le-Mineur;Québec;Canada;J0J1Z0;;;1;45.293613;-73.341562;;
873507;873511;7;Exploitation;Operations;1;99, rte 235;Ange-Gardien;Québec;Canada;J0E1E0;;;1;45.365705;-72.933584;;
873565;873569;7;Exploitation;Operations;1;900, rue St-Charles E.;Longueuil;Québec;Canada;J4H3Y2;;;1;45.550901;-73.499013;;
873690;873694;7;Exploitation;Operations;1;819, boul. De Maisonneuve E.;Montréal;Québec;Canada;H2L1Y7;;;1;45.516421;-73.560238;;
873752;873756;7;Exploitation;Operations;1;3, rang Saint-André;Saint-Cyprien-de-Napierville;Québec;Canada;J0J1L0;;;1;45.194292;-73.447941;;
873830;873834;7;Exploitation;Operations;1;173, ch. du Tour-du-Lac;Sainte-Agathe-des-Monts;Québec;Canada;J8C1B7;;;1;46.053322;-74.308509;;
873959;873963;7;Exploitation;Operations;1;1285, rue St-André;Montréal;Québec;Canada;H2L3T1;;;1;45.516099;-73.557187;;
874024;13692203;7;Exploitation;Operations;1;475, av. du Président-Kennedy;Montréal;Québec;Canada;H3A1J7;;;1;45.506307;-73.57084;;
874185;20289210;7;Exploitation;Operations;1;420, boul. Monseigneur-Dubois;Saint-Jérôme;Québec;Canada;J7Y3L8;;;1;45.780889;-74.016251;;
874417;874421;7;Exploitation;Operations;1;8350, boul. Taschereau;Brossard;Québec;Canada;J4X1C2;;;1;45.44512;-73.471617;;
874485;874489;7;Exploitation;Operations;1;19, rue du Clos-Joli;Morin-Heights;Québec;Canada;J0R1H0;;;1;45.908564;-74.255164;;
874653;874657;7;Exploitation;Operations;1;455, rue Sherbrooke O.;Montréal;Québec;Canada;H3A1B7;;;1;45.506781;-73.572368;;
874803;20301923;7;Exploitation;Operations;1;64, rue Principale N.;Notre-Dame-du-Nord;Québec;Canada;J0Z3B0;;;1;47.596838;-79.481953;;
874852;874856;7;Exploitation;Operations;1;1580, rue Principale;Sainte-Agathe-des-Monts;Québec;Canada;J8C1M2;;;1;46.042064;-74.254868;;
874936;13664380;7;Exploitation;Operations;1;2325, rte 117;Val-David;Québec;Canada;J0T2N0;;;1;46.040729;-74.24721;;
875050;875054;7;Exploitation;Operations;1;1250, rue Daniel-Johnson O.;Saint-Hyacinthe;Québec;Canada;J2S7K7;;;1;45.641017;-72.96711;;
875282;875286;7;Exploitation;Operations;1;999, rue De Sérigny;Longueuil;Québec;Canada;J4K2T1;;;1;45.525349;-73.522824;;
875375;875379;7;Exploitation;Operations;1;230, rue St-Venant;Sainte-Agathe-des-Monts;Québec;Canada;J8C2Z7;;;1;46.034434;-74.284219;;
875476;875480;7;Exploitation;Operations;1;1199, rue Berri;Montréal;Québec;Canada;H2L4C6;;;1;45.514221;-73.558471;;
875555;875559;7;Exploitation;Operations;1;300, boul. Harwood;Vaudreuil-Dorion;Québec;Canada;J7V1Y5;;;1;45.380687;-74.016214;;
875674;875678;7;Exploitation;Operations;1;1900, ch. du Village;Mont-Tremblant;Québec;Canada;J8E1K4;;;1;46.194978;-74.630707;;
875904;875908;7;Exploitation;Operations;1;1244, rte 158;Saint-Thomas;Québec;Canada;J0K3L0;;;1;46.017324;-73.342407;;
876121;876125;7;Exploitation;Operations;1;2788, rte 125 N.;Saint-Donat;Québec;Canada;J0T2C0;;;1;46.391812;-74.26437;;
876258;876262;7;Exploitation;Operations;1;5000, rue Sherbrooke E.;Montréal;Québec;Canada;H1V1A1;;;1;45.566434;-73.553438;;
876395;876399;7;Exploitation;Operations;1;95, aut. du Souvenir;L'Île-Perrot;Québec;Canada;J7V5L7;;;1;45.397612;-73.960382;;
876595;876599;7;Exploitation;Operations;1;Kuujjuaq;Kuujjuaq;Québec;Canada;J0M1C0;;;1;58.12182;-68.39933;;
876648;876652;7;Exploitation;Operations;1;1740, boul. René-Lévesque O.;Montréal;Québec;Canada;H3H1R3;;;1;45.4925;-73.575991;;
876974;13632857;7;Exploitation;Operations;1;1711, 3e Avenue;Val-d'Or;Québec;Canada;J9P1W3;;;1;48.098249;-77.818825;;
877026;877030;7;Exploitation;Operations;1;96, boul. de Mortagne;Boucherville;Québec;Canada;J4B5M7;;;1;45.575998;-73.446518;;
877297;877301;7;Exploitation;Operations;1;2222, boul. du Curé-Labelle;Saint-Jérôme;Québec;Canada;J7Y1T5;;;1;45.80635;-74.013604;;
877361;13335135;7;Exploitation;Operations;1;201, av. Authier;Amos;Québec;Canada;J9T1W1;;;1;48.570772;-78.12055;;
877557;13632622;7;Exploitation;Operations;1;637, 2e Rue E.;La Sarre;Québec;Canada;J9Z3M2;;;1;48.790482;-79.199884;;
877639;877643;7;Exploitation;Operations;1;60, rue Principale;Saint-Sauveur;Québec;Canada;J0R1R6;;;1;45.898907;-74.147285;;
877706;877710;7;Exploitation;Operations;1;505, boul. Beaconsfield;Beaconsfield;Québec;Canada;H9W4C5;;;1;45.419382;-73.884346;;
877805;877809;7;Exploitation;Operations;1;150, ch. Guénette;Sainte-Marguerite-du-Lac-Masson;Québec;Canada;J0T1L0;;;1;46.047773;-74.092683;;
877876;13161665;7;Exploitation;Operations;1;2213, ch. du Village;Mont-Tremblant;Québec;Canada;J8E1K4;;;1;46.197497;-74.616958;;
877952;13333221;7;Exploitation;Operations;1;1431, ch. Kipawa;Témiscaming;Québec;Canada;J0Z3R0;;;1;46.7348;-79.072754;;
878034;878038;7;Exploitation;Operations;1;30, rue Brunet;Mont-Saint-Hilaire;Québec;Canada;J3H0M6;;;1;45.593004;-73.184222;;
878443;878447;7;Exploitation;Operations;1;1874, ch. du Village;Mont-Tremblant;Québec;Canada;J8E1K4;;;1;46.192324;-74.631972;;
878668;878672;7;Exploitation;Operations;1;1201, boul. René-Lévesque O.;Montréal;Québec;Canada;H3B2L7;;;1;45.498058;-73.571187;;
878992;878996;7;Exploitation;Operations;1;900, rue De La Gauchetière O.;Montréal;Québec;Canada;H5A1E4;;;1;45.499543;-73.566059;;
879468;879472;7;Exploitation;Operations;1;280, rue Séraphin;Sainte-Adèle;Québec;Canada;J8B2G4;;;1;45.971166;-74.169271;;
879685;879689;7;Exploitation;Operations;1;251, rang Guillaume-Tell;Saint-Jean-de-Matha;Québec;Canada;J0K2S0;;;1;46.196361;-73.542056;;
879971;879975;7;Exploitation;Operations;1;208, rue Main;Hudson;Québec;Canada;J0P1H0;;;1;45.449732;-74.110015;;
880514;880518;7;Exploitation;Operations;1;600, ch. des Frênes;Piedmont;Québec;Canada;J0R1K0;;;1;45.890134;-74.142087;;
880624;880628;7;Exploitation;Operations;1;267, rue Principale;Mansfield-et-Pontefract;Québec;Canada;J0X1R0;;;1;45.85926;-76.739575;;
880854;880858;7;Exploitation;Operations;1;310, rue de la Visitation;Saint-Charles-Borromée;Québec;Canada;J6E4N7;;;1;46.044837;-73.452804;;
880932;880936;7;Exploitation;Operations;1;340, rue St-Maurice E.;Saint-Michel-des-Saints;Québec;Canada;J0K3B0;;;1;46.677707;-73.914752;;
881001;881005;7;Exploitation;Operations;1;13, rang Ste-Julie E.;Saint-André-Avellin;Québec;Canada;J0V1W0;;;1;45.727161;-75.050414;;
881098;881102;7;Exploitation;Operations;1;1136, boul. du Curé-Labelle;Blainville;Québec;Canada;J7C3J4;;;1;45.679613;-73.889278;;
881178;881182;7;Exploitation;Operations;1;2440, aut. des Laurentides;Laval;Québec;Canada;H7T1X5;;;1;45.572132;-73.748044;;
881350;881354;7;Exploitation;Operations;1;7175, boul. Hébert;Salaberry-de-Valleyfield;Québec;Canada;J6S6G2;;;1;45.306118;-73.98528;;
881485;881489;7;Exploitation;Operations;1;1245, rue St-André;Montréal;Québec;Canada;H2L3T1;;;1;45.516004;-73.556971;;
881618;881622;7;Exploitation;Operations;1;100, rue Duquet;Sainte-Thérèse;Québec;Canada;J7E3G6;;;1;45.642523;-73.839127;;
881868;881872;7;Exploitation;Operations;1;2, rue Montcalm;Gatineau;Québec;Canada;J8X4B4;;;1;45.42463;-75.722757;;
882054;13632516;7;Exploitation;Operations;1;550, 10e Avenue;Senneterre;Québec;Canada;J0Y2M0;;;1;48.390094;-77.241677;;
882240;882244;7;Exploitation;Operations;1;831, ch. Riverside;La Pêche;Québec;Canada;J0X3G0;;;1;45.641858;-75.927783;;
882303;882307;7;Exploitation;Operations;1;1659, rue Sherbrooke O.;Montréal;Québec;Canada;H3H1E3;;;1;45.495586;-73.582722;;
882455;882459;7;Exploitation;Operations;1;Inukjuak;Inukjuak;Québec;Canada;J0M1M0;;;1;58.474832;-78.148434;;
882514;13343428;7;Exploitation;Operations;1;32, rte 111 E.;La Sarre;Québec;Canada;J9Z1R7;;;1;48.796795;-79.201665;;
882591;20289266;7;Exploitation;Operations;1;93, ch. des Patriotes E.;Saint-Jean-sur-Richelieu;Québec;Canada;J2X5P8;;;1;45.326305;-73.255683;;
882780;13336686;7;Exploitation;Operations;1;95, av. Horne;Rouyn-Noranda;Québec;Canada;J9X4S4;;;1;48.241742;-79.021427;;
882940;882944;7;Exploitation;Operations;1;524, rue Sherbrooke E.;Montréal;Québec;Canada;H2L1K1;;;1;45.518406;-73.566648;;
883014;883018;7;Exploitation;Operations;1;392, rue Notre-Dame;Montebello;Québec;Canada;J0V1L0;;;1;45.6499945;-74.9494074;;
883122;883126;7;Exploitation;Operations;1;4180, rue Bernard-Pilon;Saint-Mathieu-de-Beloeil;Québec;Canada;J3G4S5;;;1;45.583999;-73.282213;;
883237;883241;7;Exploitation;Operations;1;29, rte 117;Montcerf-Lytton;Québec;Canada;J0W1N0;;;1;46.709368;-76.048726;;
883299;13337589;7;Exploitation;Operations;1;2855, boul. Jean-Jacques-Cossette;Val-d'Or;Québec;Canada;J9P5G2;;;1;48.117051;-77.781179;;
883508;883512;7;Exploitation;Operations;1;6755, ch. de la Côte-De-Liesse;Montréal;Québec;Canada;H4T1E5;;;1;45.483787;-73.694597;;
883654;883658;7;Exploitation;Operations;1;9, rue Ste-Catherine O.;Montréal;Québec;Canada;H2X1Z5;;;1;45.5096922;-73.5641261;;
883689;12252809;7;Exploitation;Operations;1;1010, chemin Herron;Dorval;Québec;Canada;H9S1B3;;;1;45.447623;-73.747508;;
883773;883777;7;Exploitation;Operations;1;6, ch. de Pine Lodge;Bristol;Québec;Canada;J0X1G0;;;1;45.526443;-76.454504;;
883919;883923;7;Exploitation;Operations;1;1424, rue Notre-Dame;Repentigny;Québec;Canada;J5Y3X1;;;1;45.783155;-73.401163;;
884002;884006;7;Exploitation;Operations;1;255, rue Boisvert;Vaudreuil-Dorion;Québec;Canada;J7V8G4;;;1;45.408638;-74.033929;;
884074;884078;7;Exploitation;Operations;1;265, boul. Albiny-Paquette;Mont-Laurier;Québec;Canada;J9L1K3;;;1;46.54873;-75.504624;;
884271;13335260;7;Exploitation;Operations;1;41, 6e Rue;Rouyn-Noranda;Québec;Canada;J9X1Y8;;;1;48.246754;-79.015421;;
884356;13633041;7;Exploitation;Operations;1;840, 7e Avenue;Senneterre;Québec;Canada;J0Y2M0;;;1;48.386391;-77.248729;;
884524;884528;7;Exploitation;Operations;1;1080, boul. Albiny-Paquette;Mont-Laurier;Québec;Canada;J9L1M1;;;1;46.550944;-75.48279;;
884601;884605;7;Exploitation;Operations;1;1474, ch. du Chantecler;Sainte-Adèle;Québec;Canada;J8B1A2;;;1;45.950303;-74.146885;;
884725;884729;7;Exploitation;Operations;1;169, boul. Gréber;Gatineau;Québec;Canada;J8T3R1;;;1;45.471256;-75.700867;;
884946;884950;7;Exploitation;Operations;1;469, boul. Alexandre-Taché;Gatineau;Québec;Canada;J9A1M8;;;1;45.420652;-75.750601;;
885018;885022;7;Exploitation;Operations;1;275, rte 117;Lac-Saguay;Québec;Canada;J0W1L0;;;1;46.49803;-75.143588;;
885059;885063;7;Exploitation;Operations;1;439, boul. Sir-Wilfrid-Laurier;Mont-Saint-Hilaire;Québec;Canada;J3H3P2;;;1;45.56498;-73.18452;;
885417;885421;7;Exploitation;Operations;1;2232, boul. du Curé-Labelle;Saint-Jérôme;Québec;Canada;J7Y3R7;;;1;45.806461;-74.013753;;
885487;885491;7;Exploitation;Operations;1;21, rue Principale;Les Coteaux;Québec;Canada;J7X1A1;;;1;45.260449;-74.199531;;
886017;886021;7;Exploitation;Operations;1;rte 117;Montcerf-Lytton;Québec;Canada;J0W1N0;Le Domaine;Le Domaine;1;47.037013;-76.531743;;
886089;13334961;7;Exploitation;Operations;1;84, av. Principale;Rouyn-Noranda;Québec;Canada;J9X4P2;;;1;48.241124;-79.020388;;
886670;13632900;7;Exploitation;Operations;1;591, 6e Rue O.;Senneterre;Québec;Canada;J0Y2M0;;;1;48.38511;-77.249581;;
887035;887039;7;Exploitation;Operations;1;1075, rte Principale;Lachute;Québec;Canada;J8H3W7;;;1;45.661964;-74.308079;;
887302;887306;7;Exploitation;Operations;1;3838, rte 117;Nominingue;Québec;Canada;J0W1R0;;;1;46.46792;-74.949916;;
887754;887758;7;Exploitation;Operations;1;14209, rue Leblanc;Mirabel;Québec;Canada;J7N1N8;;;1;45.709842;-74.090115;;
887827;887831;7;Exploitation;Operations;1;157, rue Sherbrooke E.;Montréal;Québec;Canada;H2X1C7;;;1;45.514177;-73.568817;;
888213;888217;7;Exploitation;Operations;1;5800, boul. Marie-Victorin;Brossard;Québec;Canada;J4W1A4;;;1;45.47326;-73.498121;;
888285;888289;7;Exploitation;Operations;1;7600, boul. Marie-Victorin;Brossard;Québec;Canada;J4W1B2;;;1;45.460415;-73.494234;;
888420;888424;7;Exploitation;Operations;1;3000, boul. Marie-Victorin;Sainte-Catherine;Québec;Canada;J5C1Z3;;;1;45.401353;-73.542789;;
888493;888497;7;Exploitation;Operations;1;1215, boul. Monseigneur-Langlois;Salaberry-de-Valleyfield;Québec;Canada;J6S1C1;;;1;45.27019;-74.135121;;
888630;888634;7;Exploitation;Operations;1;46, rte 201;Coteau-du-Lac;Québec;Canada;J0P1B0;;;1;45.299601;-74.180923;;
888696;888700;7;Exploitation;Operations;1;317, rue Principale;Saint-Zotique;Québec;Canada;J0P1Z0;;;1;45.253384;-74.22463;;
888759;10575740;7;Exploitation;Operations;1;1050, rue de la Gauchetière O.;Montréal;Québec;Canada;H3B4C9;;;1;45.497931;-73.567809;;
888844;888848;7;Exploitation;Operations;1;522, rte de Lotbinière;Vaudreuil-Dorion;Québec;Canada;J7V0H4;;;1;45.361663;-74.004368;;
888953;13165156;7;Exploitation;Operations;1;1355, boul. René-Lévesque O.;Montréal;Québec;Canada;H3G1T3;;;1;45.496027;-73.573142;;
